Timestamp,Consumption,Outlier_consumption,Temperature
2016-01-02 18:15:00,5226.859902265831,False,9.1
2016-01-02 18:30:00,5094.759163523209,False,9.1
2016-01-02 18:45:00,5218.534225454321,False,10.899999999999999
2016-01-02 19:00:00,5212.428729125881,False,10.899999999999999
2016-01-02 19:15:00,5232.410353473504,False,10.899999999999999
2016-01-02 19:30:00,5441.662364002783,False,10.899999999999999
2016-01-02 19:45:00,5220.75440593739,False,9.7
2016-01-02 20:00:00,3910.847920926521,False,9.7
2016-01-02 20:15:00,3257.0047686626203,False,9.7
2016-01-02 20:30:00,2882.349312144681,False,9.7
2016-01-02 20:45:00,2385.5839290579315,False,10.8
2016-01-02 21:00:00,2511.024126351345,False,10.8
2016-01-02 21:15:00,2608.157022485626,False,10.8
2016-01-02 21:30:00,2289.006078044419,False,10.8
2016-01-02 21:45:00,1994.2771189169723,False,
2016-01-02 22:00:00,2495.4828629698604,False,
2016-01-02 22:15:00,2191.8731819101376,False,
2016-01-02 22:30:00,2287.3409426821163,False,
2016-01-02 22:45:00,1968.745043361676,False,11.7
2016-01-02 23:00:00,1982.0661262600918,False,11.7
2016-01-02 23:15:00,1953.7588251009586,False,11.7
2016-01-02 23:30:00,1919.3460276133846,False,11.7
2016-01-02 23:45:00,1926.5616141833602,False,11.1
2016-01-03 00:00:00,1821.6580863583367,False,11.1
2016-01-03 00:15:00,1710.6490622048734,False,11.1
2016-01-03 00:30:00,2373.927981521818,False,11.1
2016-01-03 00:45:00,2233.5015659676865,False,
2016-01-03 01:00:00,2223.5107537938748,False,
2016-01-03 01:15:00,2207.96949041239,False,
2016-01-03 01:30:00,2221.845618431573,False,
2016-01-03 01:45:00,2003.7128859700167,False,11.4
2016-01-03 02:00:00,2356.166537657264,False,11.4
2016-01-03 02:15:00,2027.579826163012,False,11.4
2016-01-03 02:30:00,2081.9742479982087,False,11.4
2016-01-03 02:45:00,2333.409687705804,False,11.9
2016-01-03 03:00:00,2217.4052574654347,False,11.9
2016-01-03 03:15:00,2106.951278432738,False,11.9
2016-01-03 03:30:00,2061.437578529818,False,11.9
2016-01-03 03:45:00,1889.3735910919493,False,13.75
2016-01-03 04:00:00,2181.3273246155586,False,13.75
2016-01-03 04:15:00,2159.125519784866,False,13.75
2016-01-03 04:30:00,2141.3640759203117,False,13.75
2016-01-03 04:45:00,2024.249555438408,False,13.1
2016-01-03 05:00:00,2308.4326572712744,False,13.1
2016-01-03 05:15:00,2115.832000365015,False,13.1
2016-01-03 05:30:00,2222.40066355234,False,13.1
2016-01-03 05:45:00,2099.180646741996,False,11.0
2016-01-03 06:00:00,2121.3824515726888,False,11.0
2016-01-03 06:15:00,2076.423796790536,False,11.0
2016-01-03 06:30:00,1868.2818765027914,False,11.0
2016-01-03 06:45:00,1773.36916085158,False,11.8
2016-01-03 07:00:00,2160.790655147168,False,11.8
2016-01-03 07:15:00,1785.580153508461,False,11.8
2016-01-03 07:30:00,2417.776546062436,False,11.8
2016-01-03 07:45:00,2487.712231279118,False,9.5
2016-01-03 08:00:00,2124.157677176525,False,9.5
2016-01-03 08:15:00,2331.1895072227344,False,9.5
2016-01-03 08:30:00,2899.555710888468,False,9.5
2016-01-03 08:45:00,2819.074168377207,False,9.4
2016-01-03 09:00:00,3612.788691074471,False,9.4
2016-01-03 09:15:00,4965.433650384424,False,9.4
2016-01-03 09:30:00,4677.920277826954,False,9.4
2016-01-03 09:45:00,5267.933241202612,False,
2016-01-03 10:00:00,5008.727169804275,False,
2016-01-03 10:15:00,5150.263675599941,False,
2016-01-03 10:30:00,5089.208712315536,False,
2016-01-03 10:45:00,5114.740787870833,False,11.4
2016-01-03 11:00:00,4936.571304104524,False,11.4
2016-01-03 11:15:00,4747.300917922868,False,11.4
2016-01-03 11:30:00,4973.759327195934,False,11.4
2016-01-03 11:45:00,5287.359820429469,False,11.9
2016-01-03 12:00:00,5476.075161490358,False,11.9
2016-01-03 12:15:00,5041.474831929547,False,11.9
2016-01-03 12:30:00,5228.525037628133,False,11.9
2016-01-03 12:45:00,5181.901247483678,False,13.8
2016-01-03 13:00:00,4519.177373287501,False,13.8
2016-01-03 13:15:00,3921.3937782210996,False,13.8
2016-01-03 13:30:00,3111.0279019008162,False,13.8
2016-01-03 13:45:00,2093.075150413555,False,14.1
2016-01-03 14:00:00,2529.895660457434,False,14.1
2016-01-03 14:15:00,2328.969326739665,False,14.1
2016-01-03 14:30:00,2074.2036163074663,False,14.1
2016-01-03 14:45:00,1948.7634190140525,False,14.5
2016-01-03 15:00:00,2044.7862249067985,False,14.5
2016-01-03 15:15:00,2053.6669468390755,False,14.5
2016-01-03 15:30:00,1914.3506215264788,False,14.5
2016-01-03 15:45:00,1508.6126382455695,False,13.7
2016-01-03 16:00:00,2048.6715407521697,False,13.7
2016-01-03 16:15:00,3294.1927917540306,False,13.7
2016-01-03 16:30:00,4952.112567486009,False,13.7
2016-01-03 16:45:00,5118.626103716204,True,12.3
2016-01-03 17:00:00,5162.474668256822,True,12.3
2016-01-03 17:15:00,5078.10780990019,False,12.3
2016-01-03 17:30:00,5125.286645165412,False,12.3
2016-01-03 17:45:00,5174.130615792936,True,11.9
2016-01-03 18:00:00,5279.589188738726,True,11.9
2016-01-03 18:15:00,5045.360147774918,False,11.9
2016-01-03 18:30:00,5125.841690286179,False,11.9
2016-01-03 18:45:00,5148.043495116872,True,9.9
2016-01-03 19:00:00,4437.585740534705,False,9.9
2016-01-03 19:15:00,5198.552601106698,True,9.9
2016-01-03 19:30:00,4999.291402751231,False,9.9
2016-01-03 19:45:00,3803.169167497661,False,8.8
2016-01-03 20:00:00,3772.6416858554585,False,8.8
2016-01-03 20:15:00,2559.313051858102,False,8.8
2016-01-03 20:30:00,2553.207555529661,False,8.8
2016-01-03 20:45:00,2494.927817849093,False,7.7
2016-01-03 21:00:00,2032.5752322499168,False,7.7
2016-01-03 21:15:00,2237.3868818130577,False,7.7
2016-01-03 21:30:00,2231.281385484617,False,7.7
2016-01-03 21:45:00,2202.4190392047167,False,8.1
2016-01-03 22:00:00,2277.350130508305,False,8.1
2016-01-03 22:15:00,2152.464978335658,False,8.1
2016-01-03 22:30:00,1876.6075533143007,False,8.1
2016-01-03 22:45:00,1822.213131479104,False,6.8
2016-01-03 23:00:00,1907.135034956504,False,6.8
2016-01-03 23:15:00,1740.066453605541,False,6.8
2016-01-03 23:30:00,1893.258906937321,False,6.8
2016-01-03 23:45:00,1862.7314252951185,False,6.3
2016-01-04 00:00:00,1997.0523445208087,False,6.3
2016-01-04 00:15:00,1918.7909824926169,False,6.3
2016-01-04 00:30:00,2061.437578529818,False,6.3
2016-01-04 00:45:00,2135.2585795918712,False,7.9
2016-01-04 01:00:00,2143.0292112826137,False,7.9
2016-01-04 01:15:00,2343.4004998796154,False,7.9
2016-01-04 01:30:00,2211.2997611369933,False,7.9
2016-01-04 01:45:00,2345.0656352419173,False,6.5
2016-01-04 02:00:00,2171.891557562514,False,6.5
2016-01-04 02:15:00,1924.8964788210571,False,6.5
2016-01-04 02:30:00,2195.2034526347416,False,6.5
2016-01-04 02:45:00,2034.2403676122199,False,6.5
2016-01-04 03:00:00,2059.772443167516,False,6.5
2016-01-04 03:15:00,2053.6669468390755,False,6.5
2016-01-04 03:30:00,2100.845782104297,False,6.5
2016-01-04 03:45:00,1876.6075533143007,False,7.95
2016-01-04 04:00:00,1829.9837631698465,False,7.95
2016-01-04 04:15:00,2075.8687516697682,False,7.95
2016-01-04 04:30:00,1931.557020270265,False,7.95
2016-01-04 04:45:00,1943.2129678063793,False,7.3
2016-01-04 05:00:00,1979.290900656255,False,7.3
2016-01-04 05:15:00,2284.56571707828,False,7.3
2016-01-04 05:30:00,2205.7493099293206,False,7.3
2016-01-04 05:45:00,1982.6211713808589,False,7.8
2016-01-04 06:00:00,1985.3963969846955,False,7.8
2016-01-04 06:15:00,1947.6533287725174,False,7.8
2016-01-04 06:30:00,1957.6441409463296,False,7.8
2016-01-04 06:45:00,2078.643977273605,False,9.75
2016-01-04 07:00:00,2156.3502941810293,False,9.75
2016-01-04 07:15:00,2166.341106354841,False,9.75
2016-01-04 07:30:00,2277.905175629072,False,9.75
2016-01-04 07:45:00,2277.905175629072,False,9.1
2016-01-04 08:00:00,2143.0292112826137,False,9.1
2016-01-04 08:15:00,3075.505014171708,False,9.1
2016-01-04 08:30:00,4873.29616033705,False,9.1
2016-01-04 08:45:00,4424.819702757057,False,9.6
2016-01-04 09:00:00,4993.7409515435575,False,9.6
2016-01-04 09:15:00,4841.6585884533115,False,9.6
2016-01-04 09:30:00,4481.434305075323,False,9.6
2016-01-04 09:45:00,4805.025610482669,False,10.2
2016-01-04 10:00:00,5085.878441590932,False,10.2
2016-01-04 10:15:00,5030.928974634969,False,10.2
2016-01-04 10:30:00,5257.3873839080325,False,10.2
2016-01-04 10:45:00,5170.800345068332,False,10.9
2016-01-04 11:00:00,4712.888120435295,False,10.9
2016-01-04 11:15:00,5078.662855020957,False,10.9
2016-01-04 11:30:00,4699.567037536879,False,10.9
2016-01-04 11:45:00,4798.920114154229,False,11.4
2016-01-04 12:00:00,4970.42905647133,False,11.4
2016-01-04 12:15:00,4846.653994540218,False,11.4
2016-01-04 12:30:00,4931.575898017618,False,11.4
2016-01-04 12:45:00,4908.819048066158,False,13.3
2016-01-04 13:00:00,5022.603297823458,False,13.3
2016-01-04 13:15:00,5164.139803619124,False,13.3
2016-01-04 13:30:00,5245.731436371921,False,13.3
2016-01-04 13:45:00,5178.015931638307,False,12.7
2016-01-04 14:00:00,5331.2083849700875,False,12.7
2016-01-04 14:15:00,4817.791648260318,False,12.7
2016-01-04 14:30:00,4746.745872802101,False,12.7
2016-01-04 14:45:00,4285.50337744446,False,13.7
2016-01-04 15:00:00,4313.255633482826,False,13.7
2016-01-04 15:15:00,4388.741769907181,False,13.7
2016-01-04 15:30:00,4614.090088938712,False,13.7
2016-01-04 15:45:00,4175.049398411764,False,14.850000000000001
2016-01-04 16:00:00,4403.1729430471305,False,14.850000000000001
2016-01-04 16:15:00,4505.301245268318,False,14.850000000000001
2016-01-04 16:30:00,5105.305020817788,False,14.850000000000001
2016-01-04 16:45:00,5167.470074343728,False,12.9
2016-01-04 17:00:00,4999.846447871998,False,12.9
2016-01-04 17:15:00,5896.7993630319825,False,12.9
2016-01-04 17:30:00,5106.970156180089,False,12.9
2016-01-04 17:45:00,5084.213306228629,False,12.4
2016-01-04 18:00:00,5030.3739295141995,False,12.4
2016-01-04 18:15:00,4890.502559080836,False,12.4
2016-01-04 18:30:00,4962.10337965982,False,12.4
2016-01-04 18:45:00,5074.2224940548185,False,13.05
2016-01-04 19:00:00,5382.27253608068,False,13.05
2016-01-04 19:15:00,5205.2131425559055,False,13.05
2016-01-04 19:30:00,5236.295669318875,False,13.05
2016-01-04 19:45:00,5109.1903366631595,False,11.8
2016-01-04 20:00:00,4612.42495357641,False,11.8
2016-01-04 20:15:00,3749.884835903999,False,11.8
2016-01-04 20:30:00,3417.412808564375,False,11.8
2016-01-04 20:45:00,2835.7255220002253,False,11.7
2016-01-04 21:00:00,2274.574904904468,False,11.7
2016-01-04 21:15:00,2569.3038640319132,False,11.7
